gender,age,income,education,credit_score,employment_years,loan_amount,loan_approved
Male,67,41744,High School,362,29,224331,0
Female,64,39449,Master,691,28,59236,0
Female,29,38455,Bachelor,839,10,305422,1
Male,64,29844,Bachelor,716,22,343853,1
Female,30,62809,Bachelor,352,16,185293,0
Male,67,39414,High School,337,12,115260,0
Male,64,37833,Bachelor,607,32,476882,1
Female,28,57936,PhD,352,0,314494,0
Female,36,49840,Bachelor,751,39,163024,0
Female,52,42117,Bachelor,760,12,392229,0
Male,56,62159,PhD,785,37,128797,1
Male,43,41518,High School,436,2,278081,0
Female,63,17345,High School,671,15,439918,1
Female,31,69998,High School,555,6,44496,1
Female,62,37577,Bachelor,694,2,484286,0
Female,61,39215,Master,336,13,122221,0
Male,41,39281,Bachelor,446,15,290938,0
Female,58,50894,Master,307,3,129717,0
Male,18,45886,Bachelor,550,30,194792,1
Male,68,64821,High School,746,12,161057,1
Female,60,74676,High School,562,26,286535,0
Female,39,39812,Master,738,0,455511,1
Female,40,35929,High School,558,24,491280,0
Male,36,42171,Bachelor,622,36,77406,1
Female,35,56585,High School,829,10,354198,0
Female,29,48254,High School,600,8,289137,0
Male,45,42493,Bachelor,784,6,309783,0
Female,45,30544,High School,391,13,296864,0
Male,50,16866,Master,463,29,487914,0
Female,36,34929,Bachelor,634,23,145978,0
Male,45,68966,Bachelor,614,2,68820,1
Female,69,56539,Bachelor,537,38,88117,0
Female,66,47126,Bachelor,382,26,330382,0
Male,54,60946,Master,408,0,449705,1
Male,43,30681,High School,477,37,232897,1
Female,52,50851,High School,549,25,479957,0
Male,51,23204,High School,390,5,396958,0
Male,52,55190,Master,638,11,111390,1
Male,57,53892,PhD,468,37,344088,1
Male,33,54249,High School,438,34,360212,0
Female,55,67514,Bachelor,816,9,8193,1
Female,30,61639,High School,483,8,308130,0
Male,40,31866,High School,469,22,458697,1
Male,39,67740,Bachelor,661,29,10220,1
Male,33,46858,High School,543,21,155429,1
Male,45,20447,Bachelor,437,8,44299,0
Female,65,48368,Bachelor,327,18,155621,0
Female,52,59706,Bachelor,818,7,284618,1
Male,62,34792,Bachelor,697,3,62593,1
Male,63,69992,Bachelor,632,4,136213,1
Male,25,36150,Bachelor,616,18,349330,1
Female,61,42783,High School,725,17,373167,0
Male,39,40028,Bachelor,435,28,25694,0
Female,38,24365,High School,566,18,374135,0
Male,43,35102,High School,406,5,152935,1
Female,57,39322,Bachelor,437,4,269834,1
Male,38,48048,Master,346,4,119153,0
Female,42,15000,High School,667,7,312200,0
Male,58,60748,High School,305,26,458640,0
Male,18,60600,High School,822,36,256759,1
Male,23,67721,High School,828,37,419536,1
Female,40,27625,Bachelor,571,36,72963,0
Male,68,45607,High School,365,17,423635,0
Female,40,64121,Master,719,25,45832,0
Female,60,65412,Bachelor,638,15,172055,0
Male,60,72183,Bachelor,797,21,27365,1
Male,40,51540,Bachelor,768,22,402127,1
Male,49,49160,High School,630,2,222069,1
Female,47,26630,High School,430,2,122037,0
Male,30,65973,Bachelor,829,11,398865,1
Female,60,43095,High School,737,22,452904,1
Female,35,50509,Bachelor,542,10,293613,0
Male,40,49507,High School,762,28,253616,1
Male,32,15000,High School,649,5,360506,0
Male,50,37828,High School,316,15,264349,0
Male,38,56808,High School,765,33,348183,1
Male,56,49271,Master,662,36,310490,1
Male,40,56927,High School,509,10,92498,0
Female,44,61757,Master,824,10,439100,1
Female,62,37651,Bachelor,719,24,366802,0
Female,61,42272,Master,432,18,415893,0
Male,35,47882,Bachelor,313,31,65390,1
Female,41,61602,Master,343,7,352322,0
Female,68,46488,High School,676,11,466465,1
Female,64,23283,Bachelor,594,34,67635,0
Female,57,47027,High School,695,5,341275,0
Female,68,60999,Bachelor,403,20,346459,0
Male,59,70355,Bachelor,744,25,68734,1
Male,24,54208,Bachelor,361,0,17164,1
Female,67,27710,High School,711,16,58184,0
Female,65,43904,High School,620,34,465298,0
Female,37,57125,Bachelor,430,26,433590,0
Male,44,62993,Bachelor,498,1,96964,0
Male,23,57606,High School,335,35,495459,1
Female,44,46225,Master,515,0,226996,0
Male,26,62877,PhD,605,9,106678,1
Male,62,40391,Master,311,30,358185,0
Female,48,52769,Master,382,36,83709,0
Male,38,61246,High School,331,4,34580,0
Male,43,58649,PhD,707,12,492403,1
Female,57,58986,Bachelor,385,23,192864,0
Male,65,58608,High School,710,26,421534,1
Male,62,34269,Master,555,0,150699,0
Female,30,50263,High School,540,19,338758,0
Male,66,36361,Bachelor,751,7,434307,1
Male,40,45657,High School,300,2,266707,0
Female,37,32467,Bachelor,581,31,209974,1
Female,54,55174,Bachelor,813,24,19444,0
Female,45,20522,Bachelor,418,24,438089,0
Male,34,59259,High School,804,13,284891,1
Female,45,50230,Bachelor,379,26,229079,0
Male,58,78532,Bachelor,518,31,145301,1
Female,19,46930,High School,816,26,118332,1
Male,42,46926,Master,765,3,217912,1
Female,67,60237,Bachelor,817,38,225943,1
Female,58,47802,Master,801,10,384843,0
Female,23,54122,High School,357,2,334770,0
Female,28,64916,High School,636,24,324948,1
Male,55,45987,High School,809,23,446445,1
Female,23,67928,Bachelor,725,8,299512,1
Female,62,24812,High School,669,7,15944,0
Male,28,74052,Bachelor,710,38,429968,1
Female,31,23177,High School,731,30,300060,0
Male,19,70282,High School,495,16,287961,0
Female,57,22003,Bachelor,676,30,468850,0
Female,20,79708,PhD,664,3,268277,0
Female,52,52413,High School,704,3,112603,0
Male,50,35826,Bachelor,791,36,392626,1
Female,41,77976,Bachelor,365,7,383945,0
Female,36,33666,Bachelor,690,5,454923,0
Female,35,46589,Master,382,8,164742,0
Male,66,89070,PhD,780,7,191234,1
Male,69,55933,High School,528,31,445940,1
Female,41,19609,Bachelor,524,14,319981,0
Male,62,45900,Bachelor,412,17,172046,0
Female,52,44573,Bachelor,484,22,137181,0
Female,18,52827,High School,811,4,33755,1
Female,53,49333,Master,472,26,113473,0
Female,42,58187,Bachelor,822,32,291946,0
Female,62,27079,High School,504,1,69771,0
Female,66,41781,High School,837,37,311043,1
Female,60,54677,Master,618,27,178044,1
Male,51,38567,High School,458,23,394139,0
Male,42,66439,Bachelor,577,20,204714,1
Male,33,38867,High School,447,30,172776,0
Male,51,52149,High School,382,10,245370,0
Male,46,48425,High School,718,27,342338,1
Male,36,34779,High School,837,39,480092,1
Male,40,50907,High School,848,3,114484,1
Female,36,30321,Bachelor,691,15,210069,1
Female,42,43345,Bachelor,432,11,320102,0
Female,33,50454,High School,541,21,355613,0
Female,68,28589,Bachelor,750,34,47491,1
Male,26,59352,Bachelor,499,15,13495,1
Male,18,53905,Bachelor,416,23,70181,0
Female,59,57980,Bachelor,518,34,233899,0
Female,36,50037,Bachelor,604,27,184184,0
Male,50,32739,PhD,542,28,280241,1
Female,51,49998,Bachelor,591,20,419748,0
Female,33,59346,High School,600,24,167182,0
Female,61,32145,Bachelor,687,38,184615,0
Female,57,33337,High School,508,30,449300,0
Male,35,46308,High School,613,14,45702,1
Female,51,44430,Bachelor,325,34,460564,0
Female,42,49757,Bachelor,378,37,394045,0
Male,62,45624,High School,427,21,160789,0
Male,23,52399,Master,712,4,323085,1
Female,38,68327,High School,436,12,371223,0
Male,23,58075,High School,633,31,112304,1
Female,49,50842,PhD,847,2,350011,1
Female,58,33399,Bachelor,687,14,459511,0
Male,65,39170,Master,529,26,131292,0
Female,60,62626,Master,720,26,48252,0
Female,56,42972,Master,423,29,317061,0
Female,48,35483,High School,387,5,114419,0
Female,59,81470,High School,440,24,495383,0
Male,27,72866,Bachelor,350,27,241548,1
Male,47,48133,Bachelor,704,21,288543,1
Female,69,33760,Bachelor,636,3,358194,0
Male,35,60850,High School,665,14,7496,1
Female,41,42648,High School,557,25,35985,0
Female,69,63327,Bachelor,687,17,483698,0
Female,26,42664,High School,344,8,120950,0
Female,48,74680,High School,568,3,109697,0
Female,32,42218,High School,610,4,419650,0
Male,21,85471,High School,577,5,43178,1
Female,57,52925,Bachelor,774,11,300454,0
Male,26,70764,Bachelor,444,30,81407,1
Male,62,41898,High School,534,8,411606,0
Female,26,30329,High School,435,6,81682,0
Female,43,15406,Bachelor,744,28,126352,0
Female,21,69149,High School,652,13,53577,0
Female,34,51020,Master,693,19,94643,0
Female,33,31286,Bachelor,574,31,56933,0
Male,32,69773,Master,683,21,282623,1
Female,52,67339,Bachelor,622,35,343863,1
Female,69,70735,High School,482,17,351676,0
Male,22,29903,Bachelor,739,39,426440,1
Male,22,68696,High School,362,24,186423,0
Female,37,55760,High School,333,30,474061,0
Male,32,71414,High School,776,34,152245,1
Female,35,58140,Bachelor,386,25,343552,0
Male,64,52595,High School,509,3,44800,0
Male,19,68899,High School,761,19,495698,1
Female,46,62778,Bachelor,380,33,163496,0
Male,30,66226,PhD,621,11,158779,1
Male,21,42679,High School,714,15,468440,1
Male,59,47413,Bachelor,489,4,17854,0
Male,62,23992,High School,532,34,370234,0
Male,27,41598,Master,691,26,139753,1
Male,48,61855,High School,468,0,419829,0
Female,58,58462,Master,742,33,287023,1
Female,25,35307,High School,467,31,273222,0
Male,20,69235,Master,530,38,119166,1
Female,65,94596,High School,449,32,312605,0
Female,63,36459,High School,849,30,364036,0
Female,26,46911,High School,685,12,57314,0
Male,47,40676,High School,680,1,32941,1
Female,28,48576,Master,574,29,399632,0
Male,52,54108,Bachelor,361,9,221100,0
Female,54,39540,Bachelor,766,22,259468,0
Male,59,45846,PhD,827,32,161497,1
Male,30,51308,Bachelor,449,38,258589,1
Female,53,57074,PhD,441,28,129781,0
Female,30,71997,High School,415,29,497427,0
Male,29,49782,Master,364,33,144579,1
Female,54,41572,High School,728,38,196659,0
Female,27,60445,Bachelor,609,16,389405,0
Female,26,56002,Bachelor,729,21,280717,1
Male,69,47107,Bachelor,460,4,194923,0
Male,24,57275,Bachelor,605,10,164770,1
Female,19,44252,High School,660,21,440694,0
Female,40,42044,PhD,577,31,328638,0
Female,56,21510,PhD,595,23,23318,0
Male,57,45081,PhD,468,10,174791,0
Male,56,23562,PhD,758,10,468096,1
Female,38,40408,Bachelor,306,16,363672,0
Female,40,58692,PhD,431,31,241802,0
Female,46,27422,Master,646,18,80529,0
Female,31,47152,Bachelor,552,26,44102,0
Female,43,50982,Bachelor,709,31,24006,0
Female,68,46421,Master,842,24,276192,1
Male,22,42779,Bachelor,654,27,420165,1
Female,48,54880,Bachelor,667,39,211676,0
Male,42,56961,High School,810,26,22909,1
Female,48,50022,Master,832,13,429551,1
Female,67,43613,PhD,827,38,39184,0
Male,37,62971,High School,827,1,459039,1
Male,61,30338,High School,701,16,328359,1
Male,34,60310,High School,474,0,203402,1
Male,62,56295,Bachelor,377,31,163713,1
Female,19,52985,High School,739,18,335400,0
Male,42,49851,Bachelor,848,13,11826,1
Female,30,21650,PhD,531,30,361460,0
Male,56,70810,Bachelor,699,17,306707,1
Female,45,62580,High School,512,13,57828,0
Female,59,35579,Master,492,13,108380,0
Female,23,61382,Bachelor,566,23,118766,0
Female,20,52832,High School,425,4,11369,0
Female,52,41254,Bachelor,681,15,46312,0
Female,35,67876,Bachelor,843,4,376871,1
Male,28,43537,Master,801,12,243995,1
Female,37,70341,Master,702,15,141898,0
Male,22,58014,High School,560,14,135371,1
Male,36,64348,High School,686,30,400408,1
Female,39,58686,High School,711,4,391801,1
Male,36,57990,Bachelor,645,20,418136,1
Female,64,53228,Bachelor,393,29,118554,0
Male,33,39097,Bachelor,627,22,421899,1
Female,41,50937,High School,399,37,30692,0
Male,58,63745,PhD,760,28,236696,1
Female,21,60788,Master,614,12,488007,0
Female,32,57518,High School,324,31,87453,0
Female,42,18563,Bachelor,793,26,14409,1
Female,61,46801,Bachelor,652,33,217137,0
Male,52,45225,High School,416,32,19795,0
Female,31,33451,High School,498,3,343860,0
Male,66,63556,High School,578,17,195644,1
Male,36,19620,High School,378,5,157807,0
Male,55,62549,Bachelor,723,27,482115,1
Female,53,69938,High School,653,26,482212,1
Male,24,46852,High School,825,25,390555,1
Male,47,48884,Bachelor,840,19,49036,1
Male,36,64513,High School,776,12,473888,1
Female,66,38545,Bachelor,309,27,58387,0
Female,42,59911,Bachelor,802,33,475043,1
Male,33,36232,Bachelor,559,22,371689,0
Female,64,31738,PhD,823,9,476301,0
Female,57,54439,High School,305,29,17021,0
Male,68,49599,Bachelor,334,21,74650,0
Male,25,24184,High School,474,4,73120,0
Female,35,71229,Master,741,8,14740,0
Male,45,43779,Master,446,3,235864,0
Female,33,57660,High School,492,0,483795,0
Female,69,74077,Bachelor,312,33,191626,0
Female,36,53714,High School,829,25,232351,1
Female,59,69099,PhD,545,17,149391,0
Female,34,37054,High School,413,15,234603,0
Female,62,71314,Master,532,22,353535,0
Male,30,37612,High School,621,35,403458,1
Male,24,41432,Bachelor,837,25,51169,1
Female,44,28180,PhD,425,1,266932,0
Female,27,54026,Master,612,4,225615,0
Female,51,59463,High School,810,28,68711,1
Male,53,61502,Bachelor,783,3,427623,1
Female,42,28526,High School,580,34,58504,0
Male,23,55624,Bachelor,582,21,478602,1
Female,41,56179,High School,691,7,419528,0
Female,35,59221,High School,822,20,346774,1
Male,40,38409,Bachelor,681,7,119481,1
Male,23,15000,High School,515,4,372763,0
Female,46,60597,Bachelor,841,20,119050,0
Female,42,47812,High School,415,26,17988,0
Female,34,54203,High School,808,37,345878,1
Male,63,48580,Bachelor,799,4,202306,1
Male,41,53517,High School,570,20,202045,1
Male,28,61056,High School,739,7,223811,1
Male,43,22144,Bachelor,590,21,283139,1
Male,68,67115,Bachelor,338,17,371628,0
Male,51,47267,Bachelor,323,3,145948,0
Female,45,74406,High School,342,3,285681,0
Female,20,43108,High School,469,36,476654,0
Male,28,39776,Master,639,14,256798,1
Female,55,47774,PhD,468,37,322304,0
Female,31,57499,High School,837,26,93295,1
Male,68,45884,Bachelor,771,20,491242,1
Female,43,58587,High School,442,3,131097,0
Male,65,44193,High School,400,10,223128,0
Male,38,50523,High School,774,18,403494,1
Female,56,83548,Bachelor,610,18,169799,0
Male,47,55359,High School,359,26,15031,1
Male,25,56562,Master,328,39,67745,0
Male,68,27911,Bachelor,830,27,357533,1
Male,37,70314,High School,372,4,353284,1
Male,65,65996,Bachelor,693,24,254516,1
Male,49,39283,High School,693,2,373035,1
Male,39,65700,Bachelor,780,25,358599,1
Male,24,54947,High School,772,9,484906,1
Female,26,50696,High School,612,23,79442,1
Female,62,69364,High School,737,28,215906,1
Female,18,42315,High School,623,6,375145,0
Male,46,39164,High School,386,22,254681,0
Male,25,53113,High School,658,26,56866,1
Female,21,57923,PhD,496,8,334027,0
Female,52,64494,High School,684,2,468760,1
Female,20,47735,High School,417,12,60237,0
Male,62,37253,PhD,797,5,291697,1
Female,57,87928,Bachelor,761,37,228626,1
Female,24,33701,Bachelor,795,20,403084,0
Male,44,50826,High School,546,18,101441,1
Female,18,61695,Bachelor,533,24,140032,0
Male,44,67266,High School,716,38,462169,0
Male,33,41492,Bachelor,766,3,408160,0
Male,55,21876,PhD,781,21,466257,1
Female,24,41146,Bachelor,664,4,190320,0
Female,61,62919,High School,452,0,421975,0
Male,40,59562,Bachelor,571,16,416337,1
Female,58,60051,Bachelor,691,8,181201,0
Female,28,60674,Bachelor,846,8,381291,0
Female,59,70101,Bachelor,729,23,382940,0
Female,50,38361,Bachelor,488,9,351743,0
Male,67,32031,Bachelor,551,19,448405,1
Female,53,55557,PhD,694,16,429775,0
Male,54,34272,Master,518,12,141832,1
Male,58,31086,High School,489,28,112407,1
Female,34,68359,Bachelor,533,35,214689,0
Male,52,53755,High School,531,22,383928,1
Female,65,50427,Bachelor,657,26,250161,0
Female,22,50739,High School,777,17,393037,1
Male,65,48407,Bachelor,728,17,300270,1
Male,49,68258,Bachelor,536,8,35961,1
Male,20,27280,High School,332,2,240329,0
Male,69,26659,Master,512,6,432060,0
Female,64,35954,Bachelor,678,14,281232,0
Female,52,54337,High School,301,29,143308,0
Female,69,77080,Bachelor,749,8,371119,1
Male,31,63036,Master,726,26,59967,1
Male,65,58886,High School,578,35,92684,1
Male,48,48801,Bachelor,513,17,261055,1
Female,48,30012,Bachelor,584,30,108278,0
Male,34,57724,Master,842,16,237903,1
Female,41,80389,Bachelor,573,5,318598,0
Male,69,46399,Bachelor,310,38,443276,0
Female,40,41589,Master,346,24,178636,0
Female,35,46471,Master,814,37,38843,0
Male,67,58996,Bachelor,737,37,156504,1
Male,31,51675,High School,726,30,480464,1
Female,67,63650,High School,731,28,19433,1
Female,32,49498,Bachelor,429,39,163880,0
Male,32,46384,Bachelor,321,8,303389,0
Male,23,53435,High School,688,0,87922,1
Female,44,41905,High School,434,15,460438,0
Male,32,76111,Bachelor,831,37,226760,1
Female,67,62346,High School,519,22,423118,1
Female,53,33504,High School,632,7,496414,0
Male,25,38813,High School,429,11,126074,1
Male,32,58480,Bachelor,331,9,391551,0
Male,20,52749,Bachelor,724,15,19702,1
Male,64,54537,High School,597,23,106125,1
Male,30,47118,High School,803,38,200283,1
Female,58,56827,Bachelor,656,7,49185,0
Female,51,47470,Bachelor,754,10,97393,0
Male,41,58450,Bachelor,700,25,181779,1
Male,57,61595,High School,754,6,482516,1
Male,49,74101,Bachelor,333,14,79222,0
Female,49,42279,Master,547,14,129018,0
Male,47,49833,High School,341,2,269560,0
Male,69,31715,Bachelor,422,15,391380,0
Female,66,77393,High School,326,14,358409,0
Female,30,20367,High School,761,24,430887,0
Male,18,75243,High School,446,32,385081,1
Male,51,51402,Bachelor,795,13,465894,1
Male,32,56276,High School,785,23,483524,1
Female,61,47514,High School,759,10,266002,0
Male,31,50466,High School,427,2,125003,1
Male,46,58821,High School,675,8,489129,1
Male,51,25450,Bachelor,382,5,244610,0
Female,35,40218,High School,834,30,5207,0
Female,24,37324,High School,822,15,343526,1
Male,46,56711,Bachelor,402,10,111968,1
Male,48,50065,Bachelor,818,16,186862,1
Female,42,59271,Bachelor,661,2,288655,0
Female,55,52471,High School,555,18,422927,0
Female,31,65878,Bachelor,546,23,396777,0
Female,25,38895,High School,491,7,184086,0
Female,44,50872,High School,834,35,369804,1
Female,19,66640,Bachelor,613,39,423962,1
Female,34,63639,Master,575,1,259409,0
Female,54,27805,Bachelor,672,22,142096,0
Female,31,34683,High School,743,39,166464,0
Male,42,48773,Master,494,29,110909,1
Male,47,46477,High School,557,24,497956,1
Male,46,49018,Master,659,6,442747,1
Female,37,61942,High School,847,27,289903,1
Male,38,54340,High School,407,16,359404,0
Female,39,55215,Bachelor,323,31,66586,0
Female,52,60059,PhD,764,0,443988,0
Male,54,66112,Master,321,26,243074,0
Female,33,15000,Bachelor,801,35,409013,1
Male,67,44200,Bachelor,800,6,257007,1
Male,66,36755,Bachelor,706,2,64727,1
Male,60,57129,Bachelor,629,29,95557,1
Female,34,43068,Master,585,0,368229,0
Male,33,51137,High School,446,33,234819,1
Female,19,62782,High School,683,37,185341,1
Male,21,40955,PhD,310,35,309644,1
Male,38,55442,Master,575,32,263976,1
Male,56,73307,High School,602,15,114266,1
Female,51,62474,High School,503,37,234942,0
Female,47,26213,PhD,644,10,287130,0
Female,23,45623,Bachelor,565,7,154392,0
Male,34,55337,Bachelor,321,0,435167,0
Male,56,58291,High School,835,13,307838,1
Female,42,46214,Master,395,29,178684,0
Female,22,40403,High School,744,20,451939,1
Female,22,51016,High School,562,20,436785,0
Female,37,33696,High School,682,33,379244,0
Female,33,66496,Master,849,37,479773,1
Female,68,78030,Bachelor,691,25,189614,1
Male,58,55920,Bachelor,839,13,419415,1
Female,54,46513,High School,391,39,338180,1
