gender,age,income,education,credit_score,employment_years,loan_amount,loan_approved
Male,55,40146,Bachelor,778,23,454777,1
Female,41,84735,High School,583,13,493327,1
Female,19,57953,Bachelor,547,5,122101,0
Male,59,62448,Bachelor,581,31,326462,1
Female,24,47542,Bachelor,360,31,348643,0
Female,69,55690,High School,300,6,257716,0
Female,55,42223,Bachelor,347,37,450718,0
Female,26,39398,High School,655,27,422918,0
Female,50,49753,High School,713,11,463501,1
Female,44,39875,Master,629,3,319781,1
Male,21,42249,High School,611,24,225545,1
Male,50,51742,Master,782,10,399788,1
Male,25,43536,Bachelor,359,27,257792,0
Female,57,75958,High School,545,39,29713,1
Female,26,50531,Master,717,0,277935,1
Female,29,62015,High School,423,13,276538,0
Male,66,39145,High School,390,5,137584,0
Male,61,55189,High School,742,1,346657,0
Female,28,36288,High School,633,22,293874,0
Female,33,35040,Bachelor,513,29,325525,0
Female,19,39405,High School,315,39,14718,0
Female,64,28056,High School,442,1,468956,0
Female,55,72434,High School,354,36,48772,0
Male,60,51682,High School,719,3,68998,1
Male,54,72777,High School,373,33,281279,0
Female,63,35436,High School,358,35,44839,1
Male,65,55137,Bachelor,578,9,252231,0
Female,20,63834,High School,365,36,479852,0
Male,52,53704,High School,590,28,497389,0
Female,64,35576,Master,453,23,407879,0
Female,26,31262,Bachelor,660,34,41491,0
Female,66,43458,Bachelor,427,14,111727,0
Female,53,37127,High School,448,15,69537,0
Male,24,68496,Bachelor,550,17,476839,1
Female,43,44665,Bachelor,711,2,158611,0
Female,29,46394,Bachelor,777,23,120762,1
Female,33,50956,Bachelor,736,4,427481,1
Female,48,53094,Bachelor,653,25,433579,0
Male,41,49425,High School,756,39,8421,1
Male,18,36878,Bachelor,847,15,463352,1
Male,43,60705,High School,551,1,62981,1
Female,44,61640,Bachelor,370,35,69582,0
Male,22,44284,Master,786,38,140345,1
Female,55,54717,High School,352,15,70296,0
Male,64,35469,Bachelor,653,20,283282,1
Male,66,78594,High School,792,3,35973,1
Female,65,64741,High School,468,20,278735,0
Male,44,61364,Bachelor,347,33,86790,1
Female,38,53281,High School,584,21,235676,0
Male,32,47273,High School,662,18,388933,1
Female,69,35778,Master,474,33,141964,0
Female,29,43703,High School,401,22,209756,0
Female,28,42959,Bachelor,315,14,123036,0
Female,42,40320,Bachelor,778,17,108831,0
Male,21,60014,Bachelor,461,34,84972,0
Female,62,48825,Bachelor,613,29,88800,0
Male,39,51814,Bachelor,762,10,288998,1
Female,60,41212,Bachelor,437,4,446269,0
Female,68,43068,Bachelor,318,6,38437,0
Female,44,50326,High School,535,9,391441,0
Female,42,45708,High School,746,27,314980,0
Male,41,85317,Bachelor,595,24,340292,1
Male,26,52405,High School,453,13,333236,0
Female,59,56334,Bachelor,651,23,417923,0
Male,39,52127,High School,739,14,89485,1
Male,44,42039,Bachelor,499,30,9872,1
Female,41,19897,Bachelor,603,0,57172,0
Male,18,19400,Master,387,33,372810,1
Female,18,68767,High School,502,32,476209,0
Female,31,54823,PhD,560,8,331349,0
Male,65,45776,Master,774,21,331400,1
Male,59,98210,Bachelor,812,32,413842,1
Female,46,73987,Master,823,1,78668,1
Female,37,30109,High School,391,18,459593,0
Female,50,50715,Master,703,28,16890,1
Male,62,40610,Bachelor,678,10,153130,1
Female,56,68534,High School,389,32,190711,0
Female,37,58998,Bachelor,670,14,426661,0
Female,66,56991,High School,589,1,463083,0
Female,34,59666,High School,501,5,165825,1
Female,47,47089,High School,794,29,190474,1
Male,30,30344,High School,598,6,388463,1
Male,39,62402,Bachelor,570,23,71361,1
Male,55,59757,High School,503,1,497527,1
Male,55,51193,Master,357,18,394388,0
Male,26,41586,High School,614,6,370388,1
Female,45,49565,High School,625,17,244431,0
Male,40,21745,High School,403,20,478231,0
Female,40,54706,Master,737,27,429670,0
Male,49,61710,High School,643,24,228988,1
Male,34,46769,High School,470,22,347518,0
Female,57,33004,High School,559,23,233761,0
Male,55,57309,High School,410,3,239919,0
Male,60,46983,Bachelor,516,36,250570,0
Female,45,41409,Master,724,19,155108,1
Male,38,51123,Bachelor,628,5,66155,1
Male,62,51691,High School,464,18,400605,1
Male,58,59127,High School,431,22,113358,1
Female,69,47304,Master,340,11,429778,0
Male,47,48070,Bachelor,623,28,16652,1
Male,62,67185,High School,799,3,423579,1
Female,36,46120,High School,818,18,122668,0
Male,63,47264,Bachelor,776,37,163028,1
Female,67,41608,High School,511,16,402992,0
Female,68,58077,High School,413,34,280142,0
Female,40,63725,Bachelor,598,27,234810,1
Female,23,44370,High School,690,23,228636,1
Male,36,44946,High School,395,29,349757,1
Male,21,61044,Bachelor,468,12,460711,1
Female,66,43474,PhD,714,7,418837,0
Male,40,60889,Bachelor,499,33,118980,1
Male,22,58075,Bachelor,835,38,144994,1
Male,50,72598,Bachelor,343,34,308768,0
Female,29,81619,High School,505,26,152259,0
Male,53,30654,Bachelor,803,27,105062,1
Female,69,75698,Master,419,2,166446,0
Female,46,43856,High School,367,29,484094,0
Male,31,49146,Master,714,18,282461,1
Male,24,54356,Bachelor,527,26,27977,1
Female,60,55219,High School,710,4,251559,0
Female,65,37050,Bachelor,633,24,59775,0
Female,59,48266,Bachelor,747,29,102931,1
Male,37,60870,Bachelor,304,5,152450,0
Female,64,76856,High School,516,30,391293,1
Male,54,48948,Master,458,2,92937,0
Male,31,52083,Bachelor,341,13,334181,0
Male,51,58234,Bachelor,769,18,103268,1
Male,58,33462,Bachelor,555,14,104224,0
Female,58,70871,Bachelor,737,24,264385,1
Female,40,47145,Bachelor,692,29,26708,0
Female,56,70967,High School,742,9,147475,0
Female,57,25391,Bachelor,801,34,169092,1
Female,22,62244,Bachelor,785,2,289812,0
Female,50,17981,Master,545,5,146545,0
Female,65,41085,High School,648,27,382590,0
Male,61,43480,High School,825,23,496817,1
Female,27,40314,High School,753,16,390513,1
Male,27,47078,Master,464,6,152292,1
Male,28,50312,High School,738,39,320719,1
Female,36,56604,High School,344,30,374209,0
Female,68,37213,High School,767,36,375690,1
Female,52,60541,Bachelor,649,17,266718,1
Female,32,49891,Bachelor,614,11,287311,0
Male,44,57081,High School,817,34,56505,1
Male,22,65437,High School,847,28,69689,1
Male,65,75733,Bachelor,491,1,165634,1
Male,62,52031,High School,328,3,162159,0
Female,30,60442,Bachelor,839,27,88450,1
Male,62,65540,Bachelor,826,20,155539,1
Male,40,49952,High School,730,30,243861,1
Female,33,55733,Master,399,5,351870,0
Female,53,46290,Bachelor,396,39,23971,0
Female,27,74981,Bachelor,680,21,81456,0
Male,49,50437,Master,806,11,57294,1
Female,62,59892,High School,328,19,20764,0
Female,20,56285,High School,473,24,185199,0
Male,59,41110,High School,758,7,110905,0
Female,54,28566,Bachelor,698,27,360181,0
Male,25,48398,Master,820,25,86324,1
Female,18,38119,Master,774,25,173741,1
Female,36,44520,High School,671,34,365580,0
Female,25,68075,Bachelor,546,6,393249,0
Female,40,62404,High School,654,35,101016,1
Male,18,55771,High School,424,31,174678,0
Male,47,47588,Bachelor,580,5,193984,0
Male,61,42020,High School,479,32,215262,0
Female,21,30126,Bachelor,740,18,423887,0
Male,38,51382,Master,723,31,257994,1
Male,38,55382,Bachelor,415,30,250999,0
Female,54,44673,Bachelor,565,3,279715,0
Male,37,40402,Master,753,8,459999,1
Male,45,79800,High School,812,18,377428,1
Male,42,67200,High School,785,4,215579,1
Female,50,50917,Bachelor,541,25,45043,1
Male,32,47757,Bachelor,303,14,227381,0
Female,50,35077,High School,583,11,41121,0
Female,20,30251,High School,813,2,149928,1
Male,33,70320,Master,564,39,255142,1
Male,60,80434,High School,462,18,458304,0
Male,64,51014,Bachelor,570,13,119090,1
Female,43,30256,Bachelor,473,39,489189,0
Male,46,67610,Bachelor,647,21,300963,1
Female,38,69104,Bachelor,441,2,135322,0
Male,48,53215,Bachelor,843,27,438713,1
Female,49,43313,Master,654,30,322637,0
Male,25,29173,High School,570,8,437963,0
Female,60,29743,PhD,784,18,414958,1
Female,24,32547,High School,397,3,280752,0
Female,24,33789,High School,776,10,169151,0
Male,45,47398,Bachelor,601,36,233109,1
Female,59,41772,High School,341,28,23158,0
Female,36,68667,High School,766,7,120871,0
Female,44,69469,PhD,734,25,21860,0
Male,37,35014,Bachelor,575,8,298581,1
Female,53,39094,Bachelor,679,26,399105,1
Female,63,48907,Master,788,7,100987,0
Male,48,33874,Bachelor,366,2,131773,0
Female,19,71806,High School,304,26,406340,0
Male,38,43330,Bachelor,601,38,437895,1
Male,58,52015,High School,575,22,19574,0
Male,51,55197,Bachelor,342,19,151090,0
Male,48,46005,Master,548,0,400272,1
Female,66,47643,Bachelor,762,35,450530,0
Male,27,61810,High School,575,3,409510,1
Female,22,16477,High School,714,30,429369,0
Male,53,51925,PhD,634,14,474779,1
Female,47,60864,High School,374,23,403647,1
Female,68,16800,High School,693,19,105680,0
Female,40,75702,Master,451,16,246006,0
Female,56,49097,Bachelor,561,36,287273,1
Female,26,39757,Bachelor,787,29,310745,1
Male,37,74114,High School,394,4,434695,1
Female,52,38435,Bachelor,431,28,19989,0
Female,23,53630,Bachelor,629,27,464104,0
Female,54,57800,Bachelor,768,20,441046,0
Male,62,55189,High School,463,22,194179,1
Male,62,73392,Master,356,35,191281,1
Male,19,47523,Bachelor,814,0,480276,1
Male,35,20123,Master,507,8,89284,0
Male,22,45232,Bachelor,472,24,177919,0
Male,31,32243,Bachelor,661,28,167418,1
Female,36,35346,High School,482,1,142829,0
Male,68,71243,Bachelor,744,33,116985,1
Female,62,64579,Bachelor,521,21,371381,0
Female,27,45695,High School,633,38,308554,1
Female,66,46776,High School,387,3,306620,0
Female,49,50903,Master,783,33,423445,1
Female,42,49227,Master,505,16,151024,0
Female,63,44714,Master,568,28,491808,0
Male,50,33116,Bachelor,394,16,376195,1
Female,18,44894,Bachelor,467,18,223048,0
Male,52,34840,High School,531,27,342568,1
Female,56,55686,Master,431,4,236923,0
Female,44,72445,High School,779,1,28288,1
Female,27,58192,Bachelor,328,21,402563,0
Female,51,33267,Bachelor,621,20,288390,0
Male,22,37810,Master,472,9,81583,0
Male,32,41104,Bachelor,367,3,205220,0
Male,50,36780,Bachelor,552,1,227684,1
Male,41,50136,High School,340,12,133915,0
Female,68,44935,PhD,584,29,405553,0
Female,40,38085,High School,428,17,455087,0
Male,18,64981,Master,848,27,491873,1
Female,31,78366,Bachelor,321,22,486125,0
Female,45,72498,High School,610,23,67069,0
Male,55,52584,High School,426,15,7112,0
Male,62,31216,Bachelor,312,12,437527,0
Female,28,50972,PhD,498,12,126047,0
Male,26,37928,High School,757,36,169236,1
Female,38,34787,Bachelor,346,13,173555,0
Female,24,40413,Bachelor,547,14,289005,0
Female,24,46905,Bachelor,711,33,295557,1
Female,44,71195,PhD,498,9,347559,0
Female,46,53411,Master,832,5,34897,0
Female,28,27873,Master,832,13,472350,1
Female,22,32855,High School,589,24,466266,0
Male,60,55288,High School,724,26,22144,1
Male,29,36339,Bachelor,306,16,257408,0
Male,44,63851,Bachelor,565,22,184440,1
Male,69,45325,High School,619,7,313469,1
Male,18,44728,Bachelor,622,10,331717,1
Female,25,28064,Bachelor,587,17,169703,0
Female,50,16487,Bachelor,441,26,259596,0
Male,54,15000,Bachelor,320,15,125281,0
Female,59,18707,Bachelor,712,34,413328,0
Male,19,37023,Bachelor,361,7,71168,0
Female,50,56575,Master,304,30,187237,0
Female,21,27270,Bachelor,849,12,321923,1
Female,52,34513,High School,779,11,110418,0
Male,39,38924,High School,500,26,83300,1
Female,56,29736,Bachelor,533,9,302929,0
Male,22,53128,High School,737,4,263428,1
Female,25,58322,Master,402,25,142717,0
Male,52,82943,High School,646,12,352422,1
Male,68,54084,Bachelor,468,32,381683,0
Male,51,52040,High School,619,11,355324,1
Female,58,59568,High School,671,2,296881,1
Female,37,53102,High School,400,17,418568,0
Female,35,52011,Bachelor,683,19,18412,1
Female,56,41146,Bachelor,320,1,478320,0
Male,44,60087,Bachelor,451,7,396775,0
Female,36,49044,Bachelor,830,34,242532,1
Male,26,47273,Bachelor,503,2,33081,0
Male,37,42598,High School,334,27,46590,0
Female,24,39391,High School,507,39,180900,0
Male,33,62673,Master,307,27,54913,1
Female,31,52562,High School,337,15,131748,0
Female,26,36606,Bachelor,665,29,51352,0
Female,24,62021,PhD,331,18,159573,0
Male,38,37211,Bachelor,417,9,160790,0
Female,62,39898,High School,604,31,111280,0
Male,47,41650,Master,332,15,270620,0
Female,31,24036,High School,732,1,120394,0
Female,50,48927,Bachelor,817,6,97490,0
Female,44,59401,High School,763,34,384641,1
Male,30,47381,Bachelor,493,16,488145,0
Male,19,58612,Bachelor,429,15,411734,0
Male,46,35477,Bachelor,797,2,367979,1
Female,24,55569,Bachelor,521,4,67419,0
Female,30,52909,Bachelor,535,35,52396,0
Male,32,18690,High School,759,36,355068,1
Female,62,41265,High School,451,15,465134,0
Female,36,45797,Bachelor,791,28,252586,1
Female,26,38614,Bachelor,307,15,275411,0
Female,59,30534,High School,688,16,398359,0
Male,63,60933,Bachelor,558,7,464609,0
Male,27,51575,PhD,492,13,65797,1
Male,20,59764,High School,585,24,120889,1
Male,34,49144,High School,608,12,475535,0
Female,27,28615,Bachelor,707,36,341935,0
Male,42,33524,Bachelor,793,27,245284,1
Male,60,68651,Master,302,11,227316,0
Female,68,36321,Bachelor,422,5,457248,0
Male,67,56103,Bachelor,366,9,488811,1
Female,18,64023,PhD,794,39,302239,1
Female,37,43217,High School,330,6,35709,0
Male,40,63904,Bachelor,837,0,475971,1
Male,68,40182,Master,529,32,464808,0
Male,33,52223,Bachelor,802,16,93302,1
Female,59,46726,Bachelor,407,26,71135,0
Female,52,55002,High School,558,31,303640,1
Male,63,61432,High School,447,0,224872,0
Female,31,31503,Bachelor,506,19,483031,0
Male,29,49806,High School,745,34,358255,1
Female,21,37756,High School,518,25,180755,0
Male,53,69892,High School,479,11,122764,1
Female,53,33263,Master,741,15,343292,1
Female,38,62350,Bachelor,506,5,300683,0
Male,18,21507,High School,617,17,459844,0
Female,40,37863,Bachelor,777,34,83511,0
Male,33,38092,Master,642,38,321284,1
Female,31,38365,High School,845,38,436696,1
Male,58,50124,High School,379,34,273496,1
Male,30,64838,Bachelor,442,38,172083,0
Male,19,66354,Bachelor,833,10,448303,1
Female,30,47352,High School,788,36,356828,1
Male,24,40954,Bachelor,754,18,425492,1
Female,31,74413,High School,634,15,446879,1
Male,36,49245,Bachelor,691,16,319725,1
Female,23,57375,High School,464,3,499361,0
Male,31,57555,High School,755,9,327955,1
Female,43,37872,Bachelor,447,13,376568,0
Female,29,70427,High School,605,8,453304,0
Female,41,57868,High School,318,20,253861,0
Male,39,61371,PhD,673,21,355016,1
Male,63,38785,Bachelor,339,22,277598,0
Female,59,24028,High School,662,38,164447,1
Female,38,35073,Bachelor,364,25,164694,0
Female,65,44269,Bachelor,725,30,219985,1
Male,64,64524,Bachelor,375,35,10946,0
Male,47,64649,High School,347,7,381652,0
Female,21,37613,Bachelor,756,22,277329,1
Male,46,35033,High School,401,37,95827,1
Male,57,32841,Bachelor,628,12,399585,0
Male,55,30069,High School,329,1,316086,0
Male,28,46090,High School,707,25,210403,1
Male,57,47987,Bachelor,746,32,81971,1
Female,61,62609,High School,451,18,193375,0
Female,33,70227,High School,565,13,215568,0
Male,42,24245,High School,700,31,362271,1
Female,21,44588,Bachelor,757,39,459001,1
Male,27,37022,High School,413,15,262157,0
Female,51,62119,High School,585,23,252979,1
Male,33,48413,Bachelor,518,16,258343,1
Male,21,70871,Bachelor,325,8,402059,0
Male,35,53765,High School,506,25,332013,1
Female,62,42572,Bachelor,619,29,237256,0
Female,36,40283,High School,316,8,176801,0
Female,49,49308,PhD,402,13,221231,0
Male,30,54936,Bachelor,777,16,249812,1
Male,36,43969,High School,675,7,129857,0
Female,26,35335,Bachelor,808,0,172989,1
Female,49,27058,Bachelor,575,16,144915,0
Male,41,32512,Bachelor,819,37,491089,1
Male,53,55584,PhD,587,16,321539,0
Male,43,61065,High School,794,12,171412,1
Female,21,59635,Bachelor,598,23,447787,0
Male,47,44859,Bachelor,792,4,489621,1
Male,50,50540,High School,394,5,31341,0
Male,50,46304,Master,766,25,158172,0
Male,48,56195,High School,572,31,45952,1
Female,32,39614,High School,766,24,68045,1
Male,29,72180,High School,339,5,267598,0
Female,28,50609,High School,710,30,114616,1
Male,58,69321,High School,563,23,224292,1
Female,62,41643,High School,750,19,136834,0
Female,66,47868,High School,810,31,173137,1
Female,67,64377,High School,805,37,382513,0
Female,40,22183,High School,541,19,376646,0
Male,30,53840,High School,544,3,498954,1
Female,51,21032,Bachelor,373,38,193746,0
Female,44,58840,High School,624,0,311305,0
Male,53,36993,Bachelor,384,10,88126,0
Female,27,37162,Bachelor,595,28,338189,0
Female,67,69672,High School,779,1,309933,0
Male,63,58984,High School,593,37,244636,1
Female,65,63763,Bachelor,606,34,16985,0
Male,68,22717,Bachelor,696,12,240719,1
Female,39,65066,PhD,655,2,310931,0
Female,40,55165,High School,538,32,303099,0
Female,51,41631,Bachelor,562,6,168429,0
Male,26,46481,Bachelor,562,29,381733,1
Female,19,84215,High School,312,13,82475,0
Male,37,15000,Bachelor,417,12,451205,1
Female,25,58216,Master,793,8,383315,0
Female,45,57396,High School,328,4,343828,0
Female,37,63065,Master,452,9,280374,0
Female,66,44996,High School,442,6,384367,0
Male,61,60961,Bachelor,373,27,451795,0
Male,24,47913,High School,505,36,339356,1
Male,26,55780,Bachelor,762,3,119091,1
Female,49,46593,High School,818,35,393803,1
Male,49,23284,Bachelor,333,5,314456,0
Male,62,46778,Bachelor,416,10,249501,0
Female,46,52080,Bachelor,497,11,239213,0
Male,44,60230,High School,489,9,169632,0
Female,65,69478,High School,710,13,145503,0
Female,44,48778,Master,481,30,52122,0
Male,32,53150,PhD,435,2,217241,0
Male,49,49326,High School,473,22,497542,0
Female,19,46951,Bachelor,431,20,405150,0
Female,32,54393,Bachelor,684,37,180695,1
Female,61,68197,High School,478,3,306362,0
Female,61,63371,Master,438,30,209174,0
Male,28,69302,High School,541,18,100204,1
Female,26,32653,Bachelor,405,26,138802,0
Male,20,61966,High School,632,20,87404,1
Female,49,65954,Master,577,2,289457,0
Male,51,66214,Master,737,25,150350,1
Female,69,62798,Bachelor,625,14,153184,0
Female,21,41289,Bachelor,641,10,93047,0
Male,46,62701,Master,399,9,261495,0
Female,65,36430,Bachelor,656,10,79523,0
Male,64,46271,Bachelor,572,31,125388,1
Female,32,49823,Master,528,2,155768,0
Female,28,59845,High School,389,27,178658,1
Female,59,68990,High School,578,4,311408,0
Male,54,43390,High School,525,21,419891,0
Female,66,28941,Bachelor,520,18,387392,0
Male,64,46893,High School,482,30,239774,0
Female,27,56619,High School,677,1,72444,0
Male,32,34782,Master,849,11,87801,0
Male,28,78323,High School,824,36,499162,1
Female,66,62411,Master,555,11,301483,0
Female,61,65503,High School,731,18,470269,0
Female,27,57068,Bachelor,447,15,25660,0
Female,33,45106,Bachelor,476,29,365291,0
Male,40,33890,High School,700,29,318031,1
Male,28,29611,Bachelor,840,31,219336,1
Female,22,60003,High School,412,16,58043,0
Male,31,34846,High School,336,9,214614,0
Female,59,65709,High School,492,39,254207,0
Female,40,38856,Bachelor,673,38,86971,0
Female,66,55228,High School,374,14,247714,0
Female,38,61904,High School,416,30,461690,0
Female,48,68212,High School,844,32,477512,1
Male,30,52531,Bachelor,723,33,257067,1
